date,event,event_tier,status,team1,team2,winner,best_of,map,team1_rank,team2_rank,team1_rmr_points,team2_rmr_points,team1_major_best_placement,team2_major_best_placement,team1_wins,team1_losses,team2_wins,team2_losses,version_tag,source,source_match_url,source_match_id,source_event_grade_label
2026-03-01,PGL 布加勒斯特 2026 欧洲封闭预选,A,completed,FOKUS,Inner Circle,Inner Circle,5,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390828,csgo_mc_2390828,资格赛B级
2026-03-01,PGL 布加勒斯特 2026 欧洲封闭预选,A,completed,FOKUS,Inner Circle,FOKUS,5,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390828,csgo_mc_2390828,资格赛B级
2026-03-01,PGL 布加勒斯特 2026 欧洲封闭预选,A,completed,FOKUS,Inner Circle,FOKUS,5,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390828,csgo_mc_2390828,资格赛B级
2026-03-01,葡萄牙大师赛 S18,A,completed,Fuzos,Rebels,Rebels,5,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390885,csgo_mc_2390885,C级赛事
2026-03-01,葡萄牙大师赛 S18,A,completed,Fuzos,Rebels,Rebels,5,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390885,csgo_mc_2390885,C级赛事
2026-03-01,葡萄牙大师赛 S18,A,completed,Fuzos,Rebels,Rebels,5,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390885,csgo_mc_2390885,C级赛事
2026-03-01,JB 职业联赛 第2赛季,A,completed,Sashi,Lazer Cats,Lazer Cats,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390662,csgo_mc_2390662,C级赛事
2026-03-01,JB 职业联赛 第2赛季,A,completed,Sashi,Lazer Cats,Lazer Cats,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390662,csgo_mc_2390662,C级赛事
2026-03-01,CCT 第3赛季 南美系列赛 9,A,completed,Bad Luck,Vasco,Vasco,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390886,csgo_mc_2390886,C级赛事
2026-03-01,CCT 第3赛季 南美系列赛 9,A,completed,Bad Luck,Vasco,Vasco,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390886,csgo_mc_2390886,C级赛事
2026-03-01,CCT 第3赛季 欧洲系列赛 17,A,completed,Phantom,QWENTRY,QWENTRY,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390938,csgo_mc_2390938,B级赛事
2026-03-01,CCT 第3赛季 欧洲系列赛 17,A,completed,Phantom,QWENTRY,QWENTRY,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390938,csgo_mc_2390938,B级赛事
2026-03-01,Exort Meteor 第二赛季,A,completed,ex-Zero Tenacity,STATE,ex-Zero Tenacity,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391087,csgo_mc_2391087,C级赛事
2026-03-01,Exort Meteor 第二赛季,A,completed,ex-Zero Tenacity,STATE,STATE,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391087,csgo_mc_2391087,C级赛事
2026-03-01,Exort Meteor 第二赛季,A,completed,ex-Zero Tenacity,STATE,ex-Zero Tenacity,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391087,csgo_mc_2391087,C级赛事
2026-03-01,EPL S23第一阶段,S,completed,NIP,Legacy,Legacy,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391015,csgo_mc_2391015,S级赛事
2026-03-01,EPL S23第一阶段,S,completed,NIP,Legacy,NIP,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391015,csgo_mc_2391015,S级赛事
2026-03-01,EPL S23第一阶段,S,completed,NIP,Legacy,Legacy,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391015,csgo_mc_2391015,S级赛事
2026-03-01,EPL S23第一阶段,S,completed,FUT,M80,M80,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391016,csgo_mc_2391016,S级赛事
2026-03-01,EPL S23第一阶段,S,completed,FUT,M80,FUT,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391016,csgo_mc_2391016,S级赛事
2026-03-01,EPL S23第一阶段,S,completed,FUT,M80,FUT,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391016,csgo_mc_2391016,S级赛事
2026-03-02,CCT 竞争者欧洲系列赛 1 2026,A,completed,brazylijski luz,yngods,brazylijski luz,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391046,csgo_mc_2391046,C级赛事
2026-03-02,CCT 竞争者欧洲系列赛 1 2026,A,completed,brazylijski luz,yngods,brazylijski luz,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391046,csgo_mc_2391046,C级赛事
2026-03-02,FiReSPORTS 电竞中心 第2季,A,completed,Procyon,Isurus,Procyon,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391147,csgo_mc_2391147,C级赛事
2026-03-02,FiReSPORTS 电竞中心 第2季,A,completed,Procyon,Isurus,Procyon,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391147,csgo_mc_2391147,C级赛事
2026-03-02,PGL 布加勒斯特 2026 南美封闭预选,A,completed,Galorys,Imperial,Imperial,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390999,csgo_mc_2390999,资格赛B级
2026-03-02,PGL 布加勒斯特 2026 南美封闭预选,A,completed,Galorys,Imperial,Imperial,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390999,csgo_mc_2390999,资格赛B级
2026-03-02,A1 游戏联赛 第11赛季,A,completed,Aab,BET-M,BET-M,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389183,csgo_mc_2389183,B级赛事
2026-03-02,A1 游戏联赛 第11赛季,A,completed,Aab,BET-M,BET-M,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389183,csgo_mc_2389183,B级赛事
2026-03-02,JB 职业联赛 第2赛季,A,completed,KOLESIE,Lazer Cats,KOLESIE,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390663,csgo_mc_2390663,C级赛事
2026-03-02,JB 职业联赛 第2赛季,A,completed,KOLESIE,Lazer Cats,KOLESIE,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390663,csgo_mc_2390663,C级赛事
2026-03-02,CCT 第3赛季 欧洲系列赛 17,A,completed,MOUZ.N,Oxuji,MOUZ.N,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390939,csgo_mc_2390939,B级赛事
2026-03-02,CCT 第3赛季 欧洲系列赛 17,A,completed,MOUZ.N,Oxuji,MOUZ.N,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390939,csgo_mc_2390939,B级赛事
2026-03-02,CCT 第3赛季 南美系列赛 9,A,completed,Crashers,METANOIA,Crashers,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390887,csgo_mc_2390887,C级赛事
2026-03-02,CCT 第3赛季 南美系列赛 9,A,completed,Crashers,METANOIA,Crashers,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390887,csgo_mc_2390887,C级赛事
2026-03-02,EPL S23第一阶段,S,completed,3DMAX,paiN,paiN,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391018,csgo_mc_2391018,S级赛事
2026-03-02,EPL S23第一阶段,S,completed,3DMAX,paiN,3DMAX,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391018,csgo_mc_2391018,S级赛事
2026-03-02,EPL S23第一阶段,S,completed,3DMAX,paiN,paiN,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391018,csgo_mc_2391018,S级赛事
2026-03-02,Exort Meteor 第二赛季,A,completed,Acend,G2 Ares,G2 Ares,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391088,csgo_mc_2391088,C级赛事
2026-03-02,Exort Meteor 第二赛季,A,completed,Acend,G2 Ares,G2 Ares,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391088,csgo_mc_2391088,C级赛事
2026-02-26,PGL 布加勒斯特 2026 西亚 封闭预选,A,completed,ScarX,THE UNIT,ScarX,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390798,csgo_mc_2390798,C级赛事
2026-02-26,PGL 布加勒斯特 2026 东亚 封闭预选,A,completed,LVG,CW,LVG,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390797,csgo_mc_2390797,C级赛事
2026-02-26,PGL 布加勒斯特 2026 东亚 封闭预选,A,completed,LVG,CW,LVG,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390797,csgo_mc_2390797,C级赛事
2026-02-26,PGL 布加勒斯特 2026 西亚 封闭预选,A,completed,Legion,Biryani,Legion,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390799,csgo_mc_2390799,C级赛事
2026-02-26,PGL 布加勒斯特 2026 西亚 封闭预选,A,completed,Legion,Biryani,Legion,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390799,csgo_mc_2390799,C级赛事
2026-02-26,MESA Pro 冬季系列赛 2026,A,completed,NEXVOID,BMZ,BMZ,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391006,csgo_mc_2391006,C级赛事
2026-02-26,MESA Pro 冬季系列赛 2026,A,completed,NEXVOID,BMZ,BMZ,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391006,csgo_mc_2391006,C级赛事
2026-02-26,CCT 第3赛季 欧洲系列赛 16,A,completed,Oramond,TDK,TDK,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390068,csgo_mc_2390068,B级赛事
2026-02-26,CCT 第3赛季 欧洲系列赛 16,A,completed,Oramond,TDK,TDK,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390068,csgo_mc_2390068,B级赛事
2026-02-26,NODWIN Clutch 系列 5,A,completed,MOUZ.N,kONO,MOUZ.N,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390268,csgo_mc_2390268,C级赛事
2026-02-26,NODWIN Clutch 系列 5,A,completed,MOUZ.N,kONO,MOUZ.N,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390268,csgo_mc_2390268,C级赛事
2026-02-26,JB 职业联赛 第2赛季,A,completed,Phantom,Lazer Cats,Lazer Cats,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390649,csgo_mc_2390649,C级赛事
2026-02-26,JB 职业联赛 第2赛季,A,completed,Phantom,Lazer Cats,Phantom,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390649,csgo_mc_2390649,C级赛事
2026-02-26,JB 职业联赛 第2赛季,A,completed,Phantom,Lazer Cats,Lazer Cats,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390649,csgo_mc_2390649,C级赛事
2026-02-26,PGL 布加勒斯特 2026 欧洲封闭预选,A,completed,9INE,Tricked,9INE,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390782,csgo_mc_2390782,资格赛B级
2026-02-26,PGL 布加勒斯特 2026 欧洲封闭预选,A,completed,9INE,Tricked,9INE,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390782,csgo_mc_2390782,资格赛B级
2026-02-26,CCT 第3赛季 欧洲系列赛 17 封闭预选赛,A,completed,Ence.A,CSDIILIT,Ence.A,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390924,csgo_mc_2390924,C级赛事
2026-02-26,CCT 第3赛季 欧洲系列赛 17 封闭预选赛,A,completed,Ence.A,CSDIILIT,Ence.A,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390924,csgo_mc_2390924,C级赛事
2026-02-26,PGL 布加勒斯特 2026 东亚 封闭预选,A,completed,The Huns,CW,The Huns,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390843,csgo_mc_2390843,C级赛事
2026-02-26,PGL 布加勒斯特 2026 东亚 封闭预选,A,completed,The Huns,CW,The Huns,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390843,csgo_mc_2390843,C级赛事
2026-02-26,Myskill 职业联赛 第二赛季,A,completed,HOTU,ALTAY,HOTU,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390803,csgo_mc_2390803,C级赛事
2026-02-26,Myskill 职业联赛 第二赛季,A,completed,HOTU,ALTAY,ALTAY,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390803,csgo_mc_2390803,C级赛事
2026-02-26,Myskill 职业联赛 第二赛季,A,completed,HOTU,ALTAY,HOTU,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390803,csgo_mc_2390803,C级赛事
2026-02-26,Myskill 职业联赛 第二赛季,A,completed,Sangal,Omega,Omega,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390804,csgo_mc_2390804,C级赛事
2026-02-26,Myskill 职业联赛 第二赛季,A,completed,Sangal,Omega,Sangal,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390804,csgo_mc_2390804,C级赛事
2026-02-26,Myskill 职业联赛 第二赛季,A,completed,Sangal,Omega,Omega,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390804,csgo_mc_2390804,C级赛事
2026-02-26,CCT 第3赛季 大洋洲系列赛 4,A,completed,Underground,Abyssal,Abyssal,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390618,csgo_mc_2390618,C级赛事
2026-02-26,CCT 第3赛季 大洋洲系列赛 4,A,completed,Underground,Abyssal,Abyssal,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390618,csgo_mc_2390618,C级赛事
2026-02-26,PGL 布加勒斯特 2026 西亚 封闭预选,A,completed,THE UNIT,Biryani,Biryani,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390847,csgo_mc_2390847,C级赛事
2026-02-26,PGL 布加勒斯特 2026 西亚 封闭预选,A,completed,THE UNIT,Biryani,Biryani,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390847,csgo_mc_2390847,C级赛事
2026-02-26,PGL 布加勒斯特 2026 东亚 封闭预选,A,completed,RA,LVG,LVG,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390844,csgo_mc_2390844,C级赛事
2026-02-26,PGL 布加勒斯特 2026 东亚 封闭预选,A,completed,RA,LVG,RA,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390844,csgo_mc_2390844,C级赛事
2026-02-26,PGL 布加勒斯特 2026 东亚 封闭预选,A,completed,RA,LVG,RA,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390844,csgo_mc_2390844,C级赛事
2026-02-26,欧洲职业联赛 系列赛 5,A,completed,LK,kONO,LK,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390195,csgo_mc_2390195,C级赛事
2026-02-26,欧洲职业联赛 系列赛 5,A,completed,LK,kONO,kONO,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390195,csgo_mc_2390195,C级赛事
2026-02-26,欧洲职业联赛 系列赛 5,A,completed,LK,kONO,LK,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390195,csgo_mc_2390195,C级赛事
2026-02-26,DraculaN 第五季,A,completed,CYBERSHOKE,ENCE,CYBERSHOKE,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390765,csgo_mc_2390765,B级赛事
2026-02-26,DraculaN 第五季,A,completed,CYBERSHOKE,ENCE,CYBERSHOKE,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390765,csgo_mc_2390765,B级赛事
2026-02-26,DraculaN 第五季,A,completed,ASTRAL,Heroic,Heroic,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390764,csgo_mc_2390764,B级赛事
2026-02-26,DraculaN 第五季,A,completed,ASTRAL,Heroic,Heroic,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390764,csgo_mc_2390764,B级赛事
2026-02-26,DraculaN 第五季,A,completed,Nexus,FlyQuest,FlyQuest,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390767,csgo_mc_2390767,B级赛事
2026-02-26,DraculaN 第五季,A,completed,Nexus,FlyQuest,FlyQuest,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390767,csgo_mc_2390767,B级赛事
2026-02-26,DraculaN 第五季,A,completed,EF,MANA,EF,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390766,csgo_mc_2390766,B级赛事
2026-02-26,DraculaN 第五季,A,completed,EF,MANA,EF,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390766,csgo_mc_2390766,B级赛事
2026-02-26,CCT 第3赛季 欧洲系列赛 16,A,completed,Alliance,WHITEBIRD,WHITEBIRD,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390069,csgo_mc_2390069,B级赛事
2026-02-26,CCT 第3赛季 欧洲系列赛 16,A,completed,Alliance,WHITEBIRD,WHITEBIRD,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390069,csgo_mc_2390069,B级赛事
2026-02-26,PGL 布加勒斯特 2026 欧洲封闭预选,A,completed,EYE,MOUZ.N,EYE,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390783,csgo_mc_2390783,资格赛B级
2026-02-26,PGL 布加勒斯特 2026 欧洲封闭预选,A,completed,EYE,MOUZ.N,EYE,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390783,csgo_mc_2390783,资格赛B级
2026-02-26,NODWIN Clutch 系列 5,A,completed,SPARTA,Lazer Cats,Lazer Cats,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390269,csgo_mc_2390269,C级赛事
2026-02-26,NODWIN Clutch 系列 5,A,completed,SPARTA,Lazer Cats,Lazer Cats,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390269,csgo_mc_2390269,C级赛事
2026-02-26,JB 职业联赛 第2赛季,A,completed,BIG.E,Fuzos,Fuzos,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390650,csgo_mc_2390650,C级赛事
2026-02-26,JB 职业联赛 第2赛季,A,completed,BIG.E,Fuzos,Fuzos,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390650,csgo_mc_2390650,C级赛事
2026-02-26,MESA Pro 冬季系列赛 2026,A,completed,The Huns,CW,The Huns,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391005,csgo_mc_2391005,C级赛事
2026-02-26,MESA Pro 冬季系列赛 2026,A,completed,The Huns,CW,CW,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391005,csgo_mc_2391005,C级赛事
2026-02-26,MESA Pro 冬季系列赛 2026,A,completed,The Huns,CW,The Huns,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2391005,csgo_mc_2391005,C级赛事
2026-02-26,CCT 第3赛季 南美系列赛 9,A,completed,Crashers,Vasco,Crashers,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390873,csgo_mc_2390873,C级赛事
2026-02-26,CCT 第3赛季 南美系列赛 9,A,completed,Crashers,Vasco,Vasco,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390873,csgo_mc_2390873,C级赛事
2026-02-26,CCT 第3赛季 南美系列赛 9,A,completed,Crashers,Vasco,Vasco,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390873,csgo_mc_2390873,C级赛事
2026-02-26,PGL 布加勒斯特 2026 西亚 封闭预选,A,completed,ScarX,Legion,Legion,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390848,csgo_mc_2390848,C级赛事
2026-02-26,PGL 布加勒斯特 2026 西亚 封闭预选,A,completed,ScarX,Legion,ScarX,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390848,csgo_mc_2390848,C级赛事
2026-02-26,PGL 布加勒斯特 2026 西亚 封闭预选,A,completed,ScarX,Legion,Legion,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390848,csgo_mc_2390848,C级赛事
2026-02-26,Myskill 职业联赛 第二赛季,A,completed,Novaq,Rune Eaters,Novaq,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390805,csgo_mc_2390805,C级赛事
2026-02-26,Myskill 职业联赛 第二赛季,A,completed,Novaq,Rune Eaters,Rune Eaters,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390805,csgo_mc_2390805,C级赛事
2026-02-26,Myskill 职业联赛 第二赛季,A,completed,Novaq,Rune Eaters,Novaq,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390805,csgo_mc_2390805,C级赛事
2026-02-26,Myskill 职业联赛 第二赛季,A,completed,The Continental,WATERMELON,WATERMELON,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390806,csgo_mc_2390806,C级赛事
